fwd_col2_positive_ratio,fwd_col3_positive_ratio,log_ret_30_max,log_ret_30_min,regime_momentum_differential,fwd_log_ret_col2,fwd_log_ret_col3,kde_density_divergence_10_50,poly2_normalized_residual_10,poly2_acceleration_spread_10_50,diff_signal.1,log_ret_10,log_ret_20,log_ret_50
0.6666666666666666,0.5,0.2045944068855997,-0.0816204324776851,0.5026585002747476,-0.09639187138267,-0.1217096851891478,-0.3986880111062293,0.0422506504459903,-0.0278464919530899,0.5026585002747476,0.1609302132838797,0.124154541831545,0.4220888729722414
0.9666666666666668,0.6,0.2325489624340868,-0.053665876929198,0.5777163498816908,-0.0828258758902144,-0.1260157980378541,-0.3899071484268671,0.0279400725470651,-0.0310951325318435,0.5777163498816908,0.1406238715393312,0.1011080067903935,0.4065775167411479
0.9333333333333332,0.6,0.2331048381757272,-0.0531100011875575,0.650337465860489,-0.1079595569587895,-0.1254599874248919,-0.3834074452853837,-0.0215203855355883,-0.0444931465231384,0.650337465860489,0.0768499225847078,0.1375121271486689,0.5004974504928626
0.7666666666666667,0.5,0.216010457415161,-0.0702043819481237,-0.1056357917827133,-0.1023883582100962,-0.1476113315096068,-0.3848063772390522,-0.0202906461361816,-0.0384915332260531,-0.1056357917827133,0.0808175592349794,0.133140975837027,0.5295899705019043
0.8,0.5,0.2192964334395549,-0.0810946375894372,0.2298771046716395,-0.1009210900162787,-0.1361207539616774,-0.385743719673852,0.0191684307911397,-0.0203570743115351,0.2298771046716395,0.0757549734438974,0.1082291177802302,0.5060827952576282
0.7666666666666667,0.5,0.2236943868699345,-0.1001705244239813,0.3667021020391822,-0.10750554134052,-0.1348704077875165,-0.3820535333177143,-0.015608274055833,0.0018746150817869,0.3667021020391822,0.0508584789952083,0.1217164570213531,0.5007753091142726
0.6666666666666666,0.5,0.2100142262165191,-0.1138506850773967,0.3504236925684645,-0.0927592181390881,-0.1447746360622165,-0.3906769606674411,0.0249964305158825,-0.0068688485093774,0.3504236925684645,-0.0054198193309193,0.158053325036524,0.5496117537635773
0.9,0.7666666666666667,0.2658947002361643,-0.0604093918385832,0.3694118052662652,-0.0555372372800249,-0.0807615748667467,-0.3825490238428187,0.0443803020819965,-0.0124805021917313,0.3694118052662652,-0.0125643654624152,0.0813845993700147,0.5548856457705054
0.6666666666666666,0.5,0.2236943868699345,-0.1348703736020064,0.3954001005577855,-0.0953102604006802,-0.109347691940825,-0.3817651831999126,-0.0225811779751563,0.0024659908981763,0.3954001005577855,-0.0016514206300955,0.1520409266677485,0.6379496561739477
0.6,0.5,0.2073005926077579,-0.1512642329928613,-0.710341973300413,-0.1183930410928386,-0.1677934579006319,0.0002511849365112,-0.0245008647668025,0.0136990786383055,-0.710341973300413,0.0032573288080982,0.2070141459201579,0.6408788987859529
0.5,0.4,0.1638154540420127,-0.1998063348827553,-0.6489419495812957,-0.2241820221464156,-0.2775279519528832,0.0002606631924065,0.0382708458910062,0.0280893946015053,-0.6489419495812957,0.0407789528435871,0.2017091661274668,0.5633852379022541
0.3666666666666666,0.2666666666666666,0.1191607220569143,-0.2444610668678536,-0.4996532355864672,-0.2188104664837291,-0.2786247641067336,0.0002728995659708,-0.0431454543543159,0.0575539189968011,-0.4996532355864672,0.1133882403771724,0.2540121119165037,0.5224729888402438
